strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
adaptive_centralized,0.3,11801,14,10,400,2838,0.21881606765327696,1.5525,14.007348907337068,26.191623045480412,266.0,0.29988726042841035,92,1.4777777777777779,2,4,10
adaptive_centralized,0.3,626971,14,10,400,2875,0.5332173913043479,3.8325,21.974601444040307,40.92170414622684,266.0,0.14785992217898833,95,1.3870967741935485,0,4,11
adaptive_centralized,0.3,740114,14,10,400,2825,0.224070796460177,1.5825,23.24254401898596,47.06356603006503,266.0,0.29588431590656283,77,0.0,0,4,12
adaptive_centralized,0.3,183632,14,10,400,2855,0.07915936952714536,0.565,13.049782118605508,24.380542566133155,266.0,0.540650406504065,88,0.27586206896551724,0,4,13
adaptive_centralized,0.3,390314,14,10,400,2833,0.705259442287328,4.995,22.379934346831195,38.386938316403175,266.0,0.11749116607773852,76,1.0657894736842106,0,4,14
adaptive_centralized,0.3,503168,14,10,400,2829,0.2863202545068929,2.025,23.735607817367644,51.27751781411166,266.0,0.24721189591078066,95,2.7058823529411766,9,4,15
adaptive_centralized,0.3,303237,14,10,400,2723,0.3466764597869996,2.36,15.528250159548524,32.45409249456957,266.0,0.21983471074380165,79,2.3289473684210527,3,4,16
adaptive_centralized,0.3,127863,14,10,400,2792,0.5759312320916905,4.02,27.440660227501223,58.41701586355812,266.0,0.14194236926360726,102,0.88,2,4,17
adaptive_centralized,0.3,838924,14,10,400,2817,0.5892793752218672,4.15,18.462876869230364,43.56660257131924,266.0,0.13811007268951195,84,3.36144578313253,1,4,18
adaptive_centralized,0.3,987433,14,10,400,2741,0.3593578985771616,2.4625,24.16044755955467,50.098569073929426,266.0,0.21262989608313348,93,3.3214285714285716,9,4,19
adaptive_centralized,0.3,838079,14,10,400,2812,0.18847795163584638,1.325,19.52909767497618,36.50539749084791,266.0,0.3341708542713568,88,0.0,0,6,0
adaptive_centralized,0.3,330562,14,10,400,2845,0.6442882249560633,4.5825,20.54721994181919,40.08693736475615,266.0,0.12672701286326823,64,0.3114754098360656,3,6,1
adaptive_centralized,0.3,19515,14,10,400,2758,0.5387962291515591,3.715,13.550115710176621,26.065386638331994,266.0,0.15182648401826485,84,3.9390243902439024,1,6,2
adaptive_centralized,0.3,311903,14,10,400,2757,0.5252085600290171,3.62,21.82022078948241,38.054573447426876,266.0,0.15519253208868145,91,1.3614457831325302,8,6,3
adaptive_centralized,0.3,153543,14,10,400,2730,0.6256410256410256,4.27,22.770511240412652,43.39105421033926,266.0,0.1347517730496454,70,3.1159420289855073,1,6,4
adaptive_centralized,0.3,644433,14,10,400,2716,0.6255522827687776,4.2475,22.03411874940104,42.53629583252449,266.0,0.13536895674300253,79,2.1176470588235294,11,6,5
adaptive_centralized,0.3,876287,14,10,400,2829,0.392011311417462,2.7725,18.568036491784206,33.74909870054547,266.0,0.19345454545454546,73,8.616438356164384,0,6,6
adaptive_centralized,0.3,702113,14,10,400,2801,0.47697250981792216,3.34,24.697572196414832,54.46138484367272,266.0,0.16604244694132334,87,0.37209302325581395,0,6,7
adaptive_centralized,0.3,431654,14,10,400,2857,0.7196359817990899,5.14,31.382936791420484,55.736419126930315,266.0,0.11455641688199827,87,2.9876543209876543,6,6,8
adaptive_centralized,0.3,909879,14,10,400,2848,0.6021769662921348,4.2875,18.73527145098058,41.152914452500625,266.0,0.13427561837455831,90,3.3181818181818183,2,6,9
