strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,arm,trial
static_centralized,0.2,208031,14,10,400,2861,1.0,7.1525,38.01630789096493,78.17326214625238,0.0,0.0,43,0.09302325581395349,0,latency_shift,14
static_centralized,0.2,661861,14,10,400,2838,1.0,7.095,38.35116311932087,85.83267935349829,0.0,0.0,32,2.1481481481481484,5,latency_shift,15
static_centralized,0.2,655252,14,10,400,2745,1.0,6.8625,29.34183987510375,53.677827360748594,0.0,0.0,45,0.06666666666666667,0,latency_shift,16
static_centralized,0.2,126077,14,10,400,2775,1.0,6.9375,39.04848456803187,81.86373355348604,0.0,0.0,45,0.3409090909090909,1,latency_shift,17
static_centralized,0.2,188576,14,10,400,2847,1.0,7.1175,33.734786409192246,95.85536131974897,0.0,0.0,43,1.0238095238095237,1,latency_shift,18
static_centralized,0.2,278022,14,10,400,2790,1.0,6.975,39.47664594092535,72.1506022990175,0.0,0.0,44,0.024390243902439025,3,latency_shift,19
static_centralized,0.2,574555,14,10,400,2711,1.0,6.7775,20.172372588657197,32.12987593810344,0.0,0.0,35,0.0,1,workload_shift,0
static_centralized,0.2,415464,14,10,400,2818,1.0,7.045,16.098945857253437,27.54729454954808,0.0,0.0,33,0.0,0,workload_shift,1
static_centralized,0.2,278642,14,10,400,2875,1.0,7.1875,21.462372576638824,36.53329365623527,0.0,0.0,36,0.0,0,workload_shift,2
static_centralized,0.2,270156,14,10,400,2852,1.0,7.13,15.965298088609076,27.162141385153596,0.0,0.0,32,0.0,0,workload_shift,3
static_centralized,0.2,393044,14,10,400,2914,1.0,7.285,22.17601290613337,35.71613075164448,0.0,0.0,36,0.0,0,workload_shift,4
static_centralized,0.2,958617,14,10,400,2759,1.0,6.8975,23.463485644897677,40.76856435570873,0.0,0.0,41,0.0,0,workload_shift,5
static_centralized,0.2,542895,14,10,400,2789,1.0,6.9725,19.9210026232814,32.98873731826116,0.0,0.0,55,0.0,0,workload_shift,6
static_centralized,0.2,74142,14,10,400,2888,1.0,7.22,23.168973490028364,37.049121807707195,0.0,0.0,35,0.0,0,workload_shift,7
static_centralized,0.2,730517,14,10,400,2802,1.0,7.005,16.13094649844999,27.803215615301845,0.0,0.0,42,0.0,0,workload_shift,8
static_centralized,0.2,73679,14,10,400,2731,1.0,6.8275,24.480382645286266,45.68177409346053,0.0,0.0,46,0.0,0,workload_shift,9
static_centralized,0.2,402267,14,10,400,2740,1.0,6.85,12.269934996106754,20.02297258456838,0.0,0.0,40,0.0,0,workload_shift,10
static_centralized,0.2,964182,14,10,400,2903,1.0,7.2575,16.910916317264345,28.674196903615684,0.0,0.0,40,0.0,0,workload_shift,11
static_centralized,0.2,482693,14,10,400,2850,1.0,7.125,17.204273703362976,28.413832572071648,0.0,0.0,38,0.0,0,workload_shift,12
static_centralized,0.2,51086,14,10,400,2745,1.0,6.8625,17.857674489654304,31.717019689012673,0.0,0.0,42,0.0,0,workload_shift,13
static_centralized,0.2,683206,14,10,400,2728,1.0,6.82,25.308005024882338,43.47416487347356,0.0,0.0,37,0.0,0,workload_shift,14
static_centralized,0.2,393693,14,10,400,2767,1.0,6.9175,22.53012204543285,41.13842694776495,0.0,0.0,44,0.0,0,workload_shift,15
static_centralized,0.2,436581,14,10,400,2781,1.0,6.9525,28.25835066555575,48.811688409227564,0.0,0.0,42,0.0,0,workload_shift,16
static_centralized,0.2,357212,14,10,400,2863,1.0,7.1575,16.589935733673812,25.234779323499193,0.0,0.0,34,0.0,0,workload_shift,17
static_centralized,0.2,158874,14,10,400,2751,1.0,6.8775,17.698497028929253,28.062200604221985,0.0,0.0,38,0.0,0,workload_shift,18
static_centralized,0.2,980702,14,10,400,2859,1.0,7.1475,21.783171290021077,39.538469401146536,0.0,0.0,42,0.0,0,workload_shift,19
static_centralized,0.3,36129,14,10,400,2769,0.15673528349584687,1.085,16.054893199195018,33.708479165908315,0.0,0.0,58,2.896551724137931,0,node_death,0
static_centralized,0.3,827306,14,10,400,2693,0.40438173041217973,2.7225,12.567440437954396,24.01532226572518,0.0,0.0,58,1.1896551724137931,0,node_death,1
static_centralized,0.3,597061,14,10,400,2789,0.5363929723915382,3.74,21.379503911166054,40.22269397018764,0.0,0.0,52,11.448979591836734,3,node_death,2
static_centralized,0.3,794991,14,10,400,2783,0.3938196191160618,2.74,18.372124615941875,33.626026360792224,0.0,0.0,56,0.875,0,node_death,3
static_centralized,0.3,275308,14,10,400,2763,0.501628664495114,3.465,14.312739275798235,24.920652067142683,0.0,0.0,57,1.7037037037037037,2,node_death,4
static_centralized,0.3,345714,14,10,400,2790,0.2014336917562724,1.405,15.094774970725553,33.449232685941446,0.0,0.0,61,3.3666666666666667,0,node_death,5
static_centralized,0.3,107278,14,10,400,2799,0.6341550553769203,4.4375,16.155748222013955,26.89185483956204,0.0,0.0,52,0.07692307692307693,0,node_death,6
static_centralized,0.3,513920,14,10,400,2821,0.6809641970932293,4.8025,14.964883694540301,27.235671407334472,0.0,0.0,58,0.10344827586206896,0,node_death,7
static_centralized,0.3,523612,14,10,400,2872,0.19289693593314763,1.385,20.330115328871166,41.66554302659951,0.0,0.0,52,4.94,1,node_death,8
static_centralized,0.3,180896,14,10,400,2839,0.13561113067981684,0.9625,13.613824521222355,27.54625737388426,0.0,0.0,68,2.4262295081967213,7,node_death,9
static_centralized,0.3,127275,14,10,400,2804,0.2582025677603424,1.81,12.262660846158923,24.63587530516032,0.0,0.0,59,5.446428571428571,3,node_death,10
static_centralized,0.3,574930,14,10,400,2773,0.21168409664623153,1.4675,16.259948907627297,29.77809347197469,0.0,0.0,72,3.861111111111111,0,node_death,11
static_centralized,0.3,764505,14,10,400,2721,0.6093348033811099,4.145,16.85092297867733,30.405259916285743,0.0,0.0,52,3.0784313725490198,1,node_death,12
static_centralized,0.3,700005,14,10,400,2817,0.5882144124955626,4.1425,21.22036576785523,37.93493912464729,0.0,0.0,52,1.5,0,node_death,13
static_centralized,0.3,480149,14,10,400,2828,0.16195190947666196,1.145,9.971587226663718,22.565030416668257,0.0,0.0,60,1.4166666666666667,0,node_death,14
static_centralized,0.3,623456,14,10,400,2766,0.31923355025307304,2.2075,23.45708612097265,49.64164915762648,0.0,0.0,45,3.2045454545454546,0,node_death,15
static_centralized,0.3,66018,14,10,400,2794,0.4455977093772369,3.1125,18.092637171430326,32.74982259544848,0.0,0.0,56,1.1785714285714286,0,node_death,16
static_centralized,0.3,656365,14,10,400,2781,0.6785329018338727,4.7175,14.299675518440914,25.835407691809813,0.0,0.0,54,0.0,0,node_death,17
static_centralized,0.3,647315,14,10,400,2771,0.6661854926019487,4.615,18.48247447589092,31.52088547568154,0.0,0.0,59,0.1896551724137931,1,node_death,18
static_centralized,0.3,279788,14,10,400,2813,0.6160682545325276,4.3325,17.505864741097053,30.726771334485363,0.0,0.0,50,0.96,0,node_death,19
static_centralized,0.3,383540,14,10,400,2813,0.1052257376466406,0.74,15.123620898375748,34.06830763798129,0.0,0.0,68,5.2835820895522385,0,node_revival,0
static_centralized,0.3,691670,14,10,400,2811,0.6357168267520455,4.4675,26.374194559053773,48.18182859753587,0.0,0.0,47,0.045454545454545456,2,node_revival,1
static_centralized,0.3,219616,14,10,400,2837,0.23334508283397956,1.655,16.641798082397056,30.348387112311983,0.0,0.0,66,3.803030303030303,0,node_revival,2
static_centralized,0.3,820744,14,10,400,2778,0.6061915046796257,4.21,15.023366948530494,25.705147332994038,0.0,0.0,55,1.2363636363636363,0,node_revival,3
static_centralized,0.3,899021,14,10,400,2815,0.34458259325044405,2.425,10.840375377155244,20.4782517506209,0.0,0.0,59,0.9830508474576272,0,node_revival,4
static_centralized,0.3,618526,14,10,400,2874,0.12317327766179541,0.885,16.563740299112393,32.10406296374596,0.0,0.0,60,2.7966101694915255,1,node_revival,5
static_centralized,0.3,944184,14,10,400,2783,0.8099173553719008,5.635,19.920497970087172,32.020878853250075,0.0,0.0,40,0.075,0,node_revival,6
static_centralized,0.3,902232,14,10,400,2793,0.3820264948084497,2.6675,11.923016761966675,24.981856853409933,0.0,0.0,61,2.0166666666666666,0,node_revival,7
static_centralized,0.3,360380,14,10,400,2757,0.3224519405150526,2.2225,9.910410245357516,21.68551290211505,0.0,0.0,65,1.5833333333333333,5,node_revival,8
static_centralized,0.3,268511,14,10,400,2797,0.47908473364318915,3.35,12.696173313791258,23.420395419963764,0.0,0.0,55,1.7647058823529411,3,node_revival,9
static_centralized,0.3,51300,14,10,400,2742,0.14952589350838805,1.025,18.696667232149135,34.389809484599084,0.0,0.0,63,4.258064516129032,1,node_revival,10
static_centralized,0.3,726292,14,10,400,2763,0.20304017372421282,1.4025,18.081163999478843,42.189406929475716,0.0,0.0,58,7.0344827586206895,0,node_revival,11
static_centralized,0.3,181288,14,10,400,2869,0.2056465667479958,1.475,16.780690904491486,30.58684283703154,0.0,0.0,54,1.6296296296296295,0,node_revival,12
static_centralized,0.3,816067,14,10,400,2888,0.4297091412742382,3.1025,15.290031878585841,29.718765951082776,0.0,0.0,53,0.6346153846153846,1,node_revival,13
static_centralized,0.3,974628,14,10,400,2678,0.2931292008961912,1.9625,13.84951848920613,26.419216333366688,0.0,0.0,64,3.9206349206349205,1,node_revival,14
static_centralized,0.3,276978,14,10,400,2797,0.754022166607079,5.2725,19.43240384014862,33.5960084059954,0.0,0.0,56,0.0,0,node_revival,15
static_centralized,0.3,829126,14,10,400,2779,0.38287153652392947,2.66,17.64292705986909,35.40892090732361,0.0,0.0,63,4.7368421052631575,6,node_revival,16
static_centralized,0.3,395134,14,10,400,2717,0.40375414059624587,2.7425,13.912153706997989,25.134281197215387,0.0,0.0,48,7.787234042553192,1,node_revival,17
static_centralized,0.3,3792,14,10,400,2793,0.27604726100966703,1.9275,14.521795509480238,27.262463891681193,0.0,0.0,53,0.20754716981132076,0,node_revival,18
static_centralized,0.3,883714,14,10,400,2780,0.5345323741007194,3.715,13.078386751972863,23.416926279376398,0.0,0.0,63,0.3333333333333333,0,node_revival,19
static_centralized,0.3,622138,14,10,400,2741,0.4133527909522072,2.8325,18.009881707649086,34.7533274361635,0.0,0.0,51,0.3333333333333333,0,shard_migration,0
static_centralized,0.3,378603,14,10,400,2858,0.4184744576627012,2.99,12.579947502565933,27.136921171027797,0.0,0.0,53,0.58,3,shard_migration,1
static_centralized,0.3,48682,14,10,400,2802,0.3037116345467523,2.1275,13.74745289442291,29.546498248617084,0.0,0.0,61,2.1639344262295084,0,shard_migration,2
static_centralized,0.3,87488,14,10,400,2790,0.35376344086021505,2.4675,16.403591145220986,36.977416856786064,0.0,0.0,54,3.8823529411764706,3,shard_migration,3
static_centralized,0.3,923741,14,10,400,2716,0.3015463917525773,2.0475,14.29160463235073,32.064418693482196,0.0,0.0,67,1.4696969696969697,0,shard_migration,4
static_centralized,0.3,379019,14,10,400,2756,0.37989840348330917,2.6175,14.158771052150927,32.0500632905719,0.0,0.0,60,2.473684210526316,3,shard_migration,5
static_centralized,0.3,21807,14,10,400,2787,0.2924291352709006,2.0375,10.38724918416203,20.60017105501766,0.0,0.0,72,2.8194444444444446,0,shard_migration,6
static_centralized,0.3,959387,14,10,400,2851,0.35671694142406174,2.5425,11.530466339688981,24.15332489327052,0.0,0.0,55,0.35185185185185186,1,shard_migration,7
static_centralized,0.3,879458,14,10,400,2802,0.3882940756602427,2.72,16.982987485842873,31.878155946080042,0.0,0.0,57,0.7192982456140351,0,shard_migration,8
static_centralized,0.3,904199,14,10,400,2862,0.3249475890985325,2.325,11.259982886524801,24.816820817617014,0.0,0.0,48,0.46808510638297873,1,shard_migration,9
static_centralized,0.3,791144,14,10,400,2958,0.3269100743745774,2.4175,12.414303934796346,26.680411747533523,0.0,0.0,68,6.313432835820896,0,shard_migration,10
static_centralized,0.3,36636,14,10,400,2799,0.4405144694533762,3.0825,15.942583748247795,29.57098681182437,0.0,0.0,56,0.41509433962264153,3,shard_migration,11
static_centralized,0.3,474638,14,10,400,2806,0.32679971489665005,2.2925,14.331234042156657,30.264178564786523,0.0,0.0,50,1.9387755102040816,1,shard_migration,12
static_centralized,0.3,301227,14,10,400,2773,0.3732419761990624,2.5875,14.579065885391138,31.571671446873488,0.0,0.0,57,0.2830188679245283,4,shard_migration,13
static_centralized,0.3,380644,14,10,400,2800,0.3796428571428571,2.6575,15.756027768626351,34.532268351691876,0.0,0.0,54,0.0,1,shard_migration,14
static_centralized,0.3,296480,14,10,400,2768,0.28648843930635837,1.9825,13.731947208390446,29.361968087985982,0.0,0.0,64,1.1428571428571428,1,shard_migration,15
static_centralized,0.3,812467,14,10,400,2825,0.31504424778761064,2.225,10.387473882896364,20.890749694213525,0.0,0.0,53,1.0784313725490196,2,shard_migration,16
static_centralized,0.3,449414,14,10,400,2934,0.40115882753919563,2.9425,18.21216559967763,37.12356152162667,0.0,0.0,56,0.2909090909090909,1,shard_migration,17
static_centralized,0.3,734624,14,10,400,2759,0.42297934034070317,2.9175,11.576522053857836,23.12721346344028,0.0,0.0,50,3.1458333333333335,2,shard_migration,18
static_centralized,0.3,276895,14,10,400,2743,0.5264309150565075,3.61,15.971161619742773,30.949113636595577,0.0,0.0,54,0.05660377358490566,0,shard_migration,19
static_centralized,0.3,662677,14,10,400,2872,1.0,7.18,73.30487170464477,185.57210403763796,0.0,0.0,68,0.4576271186440678,9,latency_shift,0
static_centralized,0.3,431359,14,10,400,2679,1.0,6.6975,39.89403344763027,88.50069335733536,0.0,0.0,62,1.7096774193548387,0,latency_shift,1
static_centralized,0.3,246961,14,10,400,2843,1.0,7.1075,47.82738929433897,127.55585327233388,0.0,0.0,61,0.7758620689655172,3,latency_shift,2
static_centralized,0.3,592380,14,10,400,2735,1.0,6.8375,43.242481247782635,81.6679921775793,0.0,0.0,51,0.0,0,latency_shift,3
static_centralized,0.3,307347,14,10,400,2706,1.0,6.765,65.74980313803594,85.90288168784535,0.0,0.0,59,0.21052631578947367,2,latency_shift,4
static_centralized,0.3,597032,14,10,400,2854,1.0,7.135,80.25612294216201,244.43560970945828,0.0,0.0,52,0.0,3,latency_shift,5
static_centralized,0.3,613509,14,10,400,2840,1.0,7.1,46.46266483649488,105.47623760149224,0.0,0.0,67,0.13432835820895522,0,latency_shift,6
static_centralized,0.3,836545,14,10,400,2832,1.0,7.08,42.0351715627895,83.69149126990114,0.0,0.0,55,0.1111111111111111,1,latency_shift,7
static_centralized,0.3,814491,14,10,400,2722,1.0,6.805,36.87935520684199,77.48786865021361,0.0,0.0,62,4.5,0,latency_shift,8
static_centralized,0.3,423445,14,10,400,2802,1.0,7.005,31.481469204087436,62.537478009227165,0.0,0.0,45,0.5365853658536586,4,latency_shift,9
static_centralized,0.3,992619,14,10,400,2872,1.0,7.18,48.29998854893159,88.00447994553375,0.0,0.0,65,0.08620689655172414,6,latency_shift,10
static_centralized,0.3,191087,14,10,400,2784,1.0,6.96,45.701931853818316,94.07470902065268,0.0,0.0,58,1.5272727272727273,3,latency_shift,11
static_centralized,0.3,533786,14,10,400,2841,1.0,7.1025,126.92320536632948,145.90240551857198,0.0,0.0,59,0.4909090909090909,4,latency_shift,12
static_centralized,0.3,746732,14,10,400,2793,1.0,6.9825,79.85716399861823,175.68617577931897,0.0,0.0,58,0.34615384615384615,6,latency_shift,13
static_centralized,0.3,31728,14,10,400,2917,1.0,7.2925,46.29528689940877,104.09583476150867,0.0,0.0,43,0.18604651162790697,0,latency_shift,14
static_centralized,0.3,172399,14,10,400,2809,1.0,7.0225,82.35501275014133,196.86356301829375,0.0,0.0,61,0.5084745762711864,2,latency_shift,15
static_centralized,0.3,43407,14,10,400,2898,1.0,7.245,36.96519983231343,71.28618971569782,0.0,0.0,58,1.3888888888888888,4,latency_shift,16
static_centralized,0.3,478736,14,10,400,2689,1.0,6.7225,19.71891680716708,39.65435108181728,0.0,0.0,53,0.3269230769230769,0,latency_shift,17
static_centralized,0.3,82943,14,10,400,2778,1.0,6.945,35.168808944019894,77.56160676879692,0.0,0.0,53,0.7,2,latency_shift,18
static_centralized,0.3,30524,14,10,400,2798,1.0,6.995,48.58818857474319,129.33551633641738,0.0,0.0,66,2.621212121212121,0,latency_shift,19
static_centralized,0.3,559071,14,10,400,2747,1.0,6.8675,15.247736560587194,27.595449143591303,0.0,0.0,54,0.0,0,workload_shift,0
static_centralized,0.3,839749,14,10,400,2746,1.0,6.865,22.764563163355042,44.77151046891555,0.0,0.0,56,0.0,0,workload_shift,1
static_centralized,0.3,293290,14,10,400,2896,1.0,7.24,20.74275596169289,42.355556573208624,0.0,0.0,53,0.0,0,workload_shift,2
static_centralized,0.3,4234,14,10,400,2804,1.0,7.01,15.06757360355075,25.709606919785664,0.0,0.0,51,0.0,0,workload_shift,3
static_centralized,0.3,624393,14,10,400,2821,1.0,7.0525,14.172146541339426,24.31542851109013,0.0,0.0,45,0.0,0,workload_shift,4
static_centralized,0.3,77003,14,10,400,2781,1.0,6.9525,15.116305142710468,27.399975031460585,0.0,0.0,65,0.015625,0,workload_shift,5
static_centralized,0.3,893711,14,10,400,2793,1.0,6.9825,20.94483177175734,38.54685356036455,0.0,0.0,73,0.0,0,workload_shift,6
static_centralized,0.3,871813,14,10,400,2776,1.0,6.94,19.18745309435591,32.7249679502677,0.0,0.0,41,0.0,0,workload_shift,7
static_centralized,0.3,856248,14,10,400,2801,1.0,7.0025,22.888079939124967,37.16932548569791,0.0,0.0,65,0.0,0,workload_shift,8
static_centralized,0.3,600828,14,10,400,2787,1.0,6.9675,16.770102600428892,27.237243458522567,0.0,0.0,55,0.0,0,workload_shift,9
static_centralized,0.3,636129,14,10,400,2783,1.0,6.9575,19.88205791405049,30.510931681098153,0.0,0.0,55,0.0,0,workload_shift,10
static_centralized,0.3,767324,14,10,400,2796,1.0,6.99,17.710786539252698,28.75370964879825,0.0,0.0,55,0.0,0,workload_shift,11
static_centralized,0.3,357356,14,10,400,2844,1.0,7.11,22.29481970533407,39.2162053404602,0.0,0.0,74,0.0,0,workload_shift,12
static_centralized,0.3,876005,14,10,400,2905,1.0,7.2625,25.041380841172934,47.34843205289302,0.0,0.0,55,0.0,0,workload_shift,13
static_centralized,0.3,650579,14,10,400,2776,1.0,6.94,19.686919144500266,33.805136113864464,0.0,0.0,70,0.0,0,workload_shift,14
static_centralized,0.3,622668,14,10,400,2834,1.0,7.085,29.161553094159245,54.962663373657044,0.0,0.0,69,0.0,0,workload_shift,15
static_centralized,0.3,71685,14,10,400,2865,1.0,7.1625,22.136233388288,35.38398271902937,0.0,0.0,68,0.0,0,workload_shift,16
static_centralized,0.3,960673,14,10,400,2743,1.0,6.8575,18.327044164844686,31.877050704630612,0.0,0.0,59,0.0,0,workload_shift,17
static_centralized,0.3,832458,14,10,400,2781,1.0,6.9525,19.11100815198688,34.68884514644839,0.0,0.0,45,0.0,0,workload_shift,18
static_centralized,0.3,985597,14,10,400,2963,1.0,7.4075,22.385280786910414,40.32241860186627,0.0,0.0,60,0.2,0,workload_shift,19
adaptive_centralized,0.2,863759,14,10,400,2754,0.714960058097313,4.9225,19.512775483761185,37.75799070802566,266.0,0.11901565995525727,26,0.6538461538461539,0,node_death,0
adaptive_centralized,0.2,294076,14,10,400,2732,0.32979502196193267,2.2525,22.50010393702875,44.34820647554291,266.0,0.22793487574978577,43,1.6666666666666667,1,node_death,1
adaptive_centralized,0.2,174271,14,10,400,2824,0.6997167138810199,4.94,23.782347353755764,41.13673660885967,266.0,0.11864406779661017,31,1.032258064516129,0,node_death,2
adaptive_centralized,0.2,802207,14,10,400,2708,0.7223042836041359,4.89,22.024707701711378,36.67164147961224,266.0,0.11971197119711971,27,0.8148148148148148,0,node_death,3
adaptive_centralized,0.2,971565,14,10,400,2867,0.42239274502964774,3.0275,19.559911853517907,36.83057818484771,266.0,0.18009478672985782,35,3.0,2,node_death,4
adaptive_centralized,0.2,699582,14,10,400,2815,0.6074600355239786,4.275,16.817427069294517,29.8196975671191,266.0,0.1346153846153846,32,0.59375,0,node_death,5
adaptive_centralized,0.2,456958,14,10,400,2859,0.3305351521511018,2.3625,18.194334375500127,37.10294087678435,266.0,0.21965317919075145,37,1.8529411764705883,3,node_death,6
adaptive_centralized,0.2,230961,14,10,400,2815,0.23090586145648312,1.625,15.692568788130622,34.67191059595818,266.0,0.2903930131004367,45,2.1363636363636362,0,node_death,7
adaptive_centralized,0.2,143329,14,10,400,2816,0.1708096590909091,1.2025,20.190534103737896,39.22549880948713,266.0,0.35609103078982596,38,2.1052631578947367,0,node_death,8
adaptive_centralized,0.2,6601,14,10,400,2790,0.5222222222222223,3.6425,15.230876669593426,31.404054845086044,266.0,0.1543818920487522,39,0.21052631578947367,1,node_death,9
adaptive_centralized,0.2,635286,14,10,400,2858,0.6427571728481456,4.5925,16.037221195070693,29.55833355499666,266.0,0.12648597242035187,37,0.6111111111111112,1,node_death,10
adaptive_centralized,0.2,518136,14,10,400,2803,0.7063860149839458,4.95,21.122507555389507,35.528546131479615,266.0,0.11843276936776491,33,0.18181818181818182,0,node_death,11
adaptive_centralized,0.2,407853,14,10,400,2789,0.48404446038006455,3.375,22.01879829916094,40.446263567576054,266.0,0.1646039603960396,33,0.696969696969697,0,node_death,12
adaptive_centralized,0.2,630693,14,10,400,2773,0.581319870176704,4.03,16.792038318770103,30.377063527520075,266.0,0.14164004259850904,28,0.0,0,node_death,13
adaptive_centralized,0.2,233292,14,10,400,2797,0.5498748659277798,3.845,20.316651821393584,40.20191658397475,266.0,0.14745011086474502,30,4.766666666666667,0,node_death,14
adaptive_centralized,0.2,872004,14,10,400,2778,0.28725701943844495,1.995,19.296934994435148,35.75776959425673,266.0,0.25,37,4.8,2,node_death,15
adaptive_centralized,0.2,998009,14,10,400,2642,0.25510976532929597,1.685,13.757202261519472,32.71248538139208,266.0,0.28297872340425534,38,1.868421052631579,0,node_death,16
adaptive_centralized,0.2,338592,14,10,400,2840,0.46443661971830985,3.2975,21.985764908122214,39.40662936712894,266.0,0.16782334384858044,39,7.666666666666667,0,node_death,17
adaptive_centralized,0.2,401716,14,10,400,2794,0.190050107372942,1.3275,17.111233522711856,32.91148904113485,266.0,0.3337515683814304,48,1.2916666666666667,0,node_death,18
adaptive_centralized,0.2,249080,14,10,400,2797,0.4983911333571684,3.485,16.00012387438395,29.449636398823053,266.0,0.1602409638554217,36,0.05555555555555555,0,node_death,19
adaptive_centralized,0.2,381276,14,10,400,2928,0.3620218579234973,2.65,22.49151301058943,41.42875928141202,266.0,0.20060331825037708,31,0.5161290322580645,0,node_revival,0
adaptive_centralized,0.2,251627,14,10,400,2788,0.5125538020086083,3.5725,21.744953124856554,38.74752477601323,266.0,0.15693215339233038,38,2.1578947368421053,0,node_revival,1
adaptive_centralized,0.2,155902,14,10,400,2795,0.6221824686940965,4.3475,21.49361706325881,39.802976681150035,266.0,0.13266832917705737,40,0.075,0,node_revival,2
adaptive_centralized,0.2,336543,14,10,400,2769,0.20585048754062837,1.425,15.131400126554437,28.845821763093145,266.0,0.3181818181818182,47,1.9787234042553192,0,node_revival,3
adaptive_centralized,0.2,702997,14,10,400,2791,0.6065926191329273,4.2325,21.352389678217886,36.704189177129955,266.0,0.13578356304236855,42,1.175,2,node_revival,4
adaptive_centralized,0.2,717950,14,10,400,2723,0.26147631289019463,1.78,20.183599540236674,39.40880361871376,266.0,0.2719836400817996,41,5.175,0,node_revival,5
adaptive_centralized,0.2,367612,14,10,400,2890,0.29653979238754324,2.1425,23.5822970316152,47.85147596120899,266.0,0.23686553873552982,42,4.121951219512195,1,node_revival,6
adaptive_centralized,0.2,646196,14,10,400,2772,0.2756132756132756,1.91,13.883308376264232,30.150295033760568,266.0,0.258252427184466,41,2.8974358974358974,2,node_revival,7
adaptive_centralized,0.2,120148,14,10,400,2869,0.6371558034158243,4.57,26.42982293112282,45.91683480235268,266.0,0.12702960840496658,37,1.5675675675675675,0,node_revival,8
adaptive_centralized,0.2,450573,14,10,400,2837,0.38949594642227703,2.7625,18.370254521792877,34.567490530712384,266.0,0.19401896425966447,44,0.38636363636363635,0,node_revival,9
adaptive_centralized,0.2,51872,14,10,400,2848,0.5614466292134831,3.9975,20.573051486603873,38.27943270846012,266.0,0.142627345844504,37,0.4864864864864865,0,node_revival,10
adaptive_centralized,0.2,886403,14,10,400,2888,0.5858725761772853,4.23,31.652394690175452,57.96468777283468,266.0,0.13585291113381,32,0.16666666666666666,2,node_revival,11
adaptive_centralized,0.2,25564,14,10,400,2766,0.07809110629067245,0.54,22.92020005949043,44.13656687152425,266.0,0.5518672199170125,42,1.619047619047619,0,node_revival,12
adaptive_centralized,0.2,580135,14,10,400,2815,0.5950266429840142,4.1875,20.760805180482457,37.066281864723244,266.0,0.13704276146316333,30,0.5357142857142857,2,node_revival,13
adaptive_centralized,0.2,996814,14,10,400,2708,0.5265878877400295,3.565,22.837385177284883,39.08152061146844,266.0,0.15721040189125296,39,0.8205128205128205,0,node_revival,14
adaptive_centralized,0.2,871994,14,10,400,2743,0.6693401385344513,4.59,20.4401357966141,36.26877126969943,266.0,0.12654614652711704,37,0.0,0,node_revival,15
adaptive_centralized,0.2,339017,14,10,400,2770,0.39783393501805053,2.755,21.473020381554786,38.52863631458925,266.0,0.19444444444444445,48,1.5,2,node_revival,16
adaptive_centralized,0.2,942264,14,10,400,2684,0.5916542473919523,3.97,18.650281210842582,33.499493920640454,266.0,0.14347357065803668,38,0.8378378378378378,0,node_revival,17
adaptive_centralized,0.2,366735,14,10,400,2745,0.1981785063752277,1.36,14.847102339006382,32.02985165096612,266.0,0.32839506172839505,47,3.652173913043478,1,node_revival,18
adaptive_centralized,0.2,427448,14,10,400,2798,0.5235882773409578,3.6625,20.47799740129755,38.7656181897488,266.0,0.1536683997689197,42,1.1904761904761905,0,node_revival,19
adaptive_centralized,0.2,863492,14,10,400,2751,0.9349327517266448,6.43,16.393612411864474,28.852056901169515,266.0,0.09372797744890768,32,0.0,0,shard_migration,0
adaptive_centralized,0.2,221967,14,10,400,2838,0.9341085271317829,6.6275,22.476854346974456,36.52621349080946,266.0,0.0911895783339047,29,0.0,0,shard_migration,1
adaptive_centralized,0.2,985993,14,10,400,2767,0.9306107697867727,6.4375,21.753435774198717,39.374750346377894,266.0,0.0936290038718761,26,0.0,0,shard_migration,2
adaptive_centralized,0.2,157567,14,10,400,2712,0.9192477876106194,6.2325,17.469754699567577,31.202182108727506,266.0,0.09641174338528452,47,0.0,0,shard_migration,3
adaptive_centralized,0.2,914620,14,10,400,2878,0.9339819318971508,6.72,15.933777920256526,29.740740145628532,266.0,0.09004739336492891,36,0.0,0,shard_migration,4
adaptive_centralized,0.2,643664,14,10,400,2719,0.9113644722324384,6.195,26.232375313829277,51.707850376194116,266.0,0.09693877551020408,42,0.0,0,shard_migration,5
adaptive_centralized,0.2,737724,14,10,400,2757,0.9263692419296337,6.385,19.131477184885068,31.238844686988784,266.0,0.09432624113475177,36,0.0,0,shard_migration,6
adaptive_centralized,0.2,645262,14,10,400,2746,0.9169701383831027,6.295,20.569013314365048,35.728597693041685,266.0,0.09554597701149425,39,0.0,0,shard_migration,7
adaptive_centralized,0.2,845828,14,10,400,2737,0.9356960175374498,6.4025,13.964854649763032,25.721633972985163,266.0,0.0940926777502653,34,0.0,0,shard_migration,8
adaptive_centralized,0.2,732479,14,10,400,2695,0.9116883116883117,6.1425,25.27418270449763,41.162677874781934,266.0,0.09768637532133675,40,0.0,0,shard_migration,9
adaptive_centralized,0.2,765728,14,10,400,2858,0.9247725682295311,6.6075,23.266666757371112,37.1999793074189,266.0,0.09144035751117223,34,0.0,0,shard_migration,10
