strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,trial
decentralized_greedy,0.2,83013,14,10,400,2898,0.4244306418219462,3.075,26.29741654256014,51.24972666141672,3274.0,0.7269094138543517,63,3.774193548387097,1,4
antsql,0.2,83013,14,10,400,2898,0.7066942719116632,5.12,48.11086623797537,98.34962272411674,720.0,0.26011560693641617,63,6.365079365079365,0,4
static_centralized,0.2,736496,14,10,400,2784,0.41020114942528735,2.855,22.399598977731237,41.76454538536051,0.0,0.0,62,1.540983606557377,1,5
adaptive_centralized,0.2,736496,14,10,400,2784,0.6928879310344828,4.8225,26.008581676435988,46.05076654698175,266.0,0.12118451025056948,62,1.3225806451612903,0,5
decentralized_greedy,0.2,736496,14,10,400,2784,0.47772988505747127,3.325,21.328229177221843,40.53001423129123,3382.0,0.717741935483871,62,3.5901639344262297,1,5
antsql,0.2,736496,14,10,400,2784,0.7029454022988506,4.8925,41.957182100140116,88.04738527736492,638.0,0.24585741811175338,62,0.8064516129032258,0,5
static_centralized,0.2,304688,14,10,400,2833,0.29085774797034947,2.06,25.70479198252557,51.84500532555355,0.0,0.0,75,1.3866666666666667,0,6
adaptive_centralized,0.2,304688,14,10,400,2833,0.5425344158136252,3.8425,30.91961825345181,56.34028233311132,266.0,0.14753189129229063,75,0.28,0,6
decentralized_greedy,0.2,304688,14,10,400,2833,0.3508648076244264,2.485,22.442987855338387,50.283600719625376,2989.0,0.7504393673110721,75,1.1944444444444444,3,6
antsql,0.2,304688,14,10,400,2833,0.6088951641369573,4.3125,50.16673569008104,100.60518551680278,658.0,0.2761225346202266,75,0.22535211267605634,4,6
static_centralized,0.2,240403,14,10,400,2797,0.21594565606006436,1.51,12.636270754944503,24.549862002113017,0.0,0.0,65,0.6153846153846154,0,7
adaptive_centralized,0.2,240403,14,10,400,2797,0.2963889882016446,2.0725,17.09563435719029,36.783720748495966,266.0,0.24292237442922374,65,3.292307692307692,0,7
decentralized_greedy,0.2,240403,14,10,400,2797,0.24740793707543796,1.73,12.884535192628146,24.706073596958827,1492.0,0.6831501831501832,65,2.8,0,7
antsql,0.2,240403,14,10,400,2797,0.30997497318555595,2.1675,25.64808588246116,57.08609101443288,344.0,0.28406275805119735,65,0.8307692307692308,0,7
static_centralized,0.2,687746,14,10,400,2781,0.422509888529306,2.9375,18.768687166835274,35.45465779717772,0.0,0.0,61,3.1475409836065573,0,8
adaptive_centralized,0.2,687746,14,10,400,2781,0.6983099604458828,4.855,19.687940003771452,33.37206353489281,266.0,0.12047101449275362,61,0.7540983606557377,0,8
decentralized_greedy,0.2,687746,14,10,400,2781,0.5242718446601942,3.645,17.24116699351521,32.62903490053906,3961.0,0.7309466691271452,61,3.901639344262295,0,8
antsql,0.2,687746,14,10,400,2781,0.8033081625314635,5.585,38.673147277079245,80.33836509855965,960.0,0.3005635566687539,61,0.08196721311475409,0,8
static_centralized,0.2,70182,14,10,400,2820,0.3170212765957447,2.235,17.993550540039056,33.16981039149254,0.0,0.0,68,7.602941176470588,0,9
adaptive_centralized,0.2,70182,14,10,400,2820,0.5,3.525,22.14451511855833,39.22460742314736,266.0,0.15871121718377088,68,0.4117647058823529,0,9
decentralized_greedy,0.2,70182,14,10,400,2820,0.34609929078014184,2.44,18.02105390928842,33.73863974439654,2794.0,0.7411140583554376,68,5.854838709677419,6,9
antsql,0.2,70182,14,10,400,2820,0.5304964539007092,3.74,36.06770809626649,77.97490115618926,687.0,0.3147045350435181,68,1.5606060606060606,2,9
static_centralized,0.2,570472,14,10,400,2696,0.5641691394658753,3.8025,16.08686467532285,30.811379495404697,0.0,0.0,58,0.0,3,10
adaptive_centralized,0.2,570472,14,10,400,2696,0.7652077151335311,5.1575,18.982528916975532,32.816583866907784,266.0,0.11421210820094461,58,0.0,1,10
decentralized_greedy,0.2,570472,14,10,400,2696,0.6045994065281899,4.075,15.934359842300008,31.083425052156475,3468.0,0.6802667712828561,58,0.0,0,10
antsql,0.2,570472,14,10,400,2696,0.775593471810089,5.2275,28.76637166189458,62.598925991739016,669.0,0.24239130434782608,58,0.017241379310344827,0,10
static_centralized,0.2,411321,14,10,400,2806,0.2879543834640057,2.02,18.338739189808813,35.89005980653684,0.0,0.0,63,0.48333333333333334,3,11
adaptive_centralized,0.2,411321,14,10,400,2806,0.5003563791874555,3.51,21.920614368063383,38.02017378121131,266.0,0.1592814371257485,63,0.6885245901639344,2,11
decentralized_greedy,0.2,411321,14,10,400,2806,0.3421240199572345,2.4,17.994426630005318,34.63497716425803,2557.0,0.7270400909866364,63,6.622950819672131,2,11
antsql,0.2,411321,14,10,400,2806,0.5103349964362082,3.58,33.652669510340004,72.27617063051972,592.0,0.2924901185770751,63,0.7580645161290323,1,11
static_centralized,0.2,262809,14,10,400,2768,0.48013005780346824,3.3225,24.030506280001305,41.04202750429288,0.0,0.0,58,0.08771929824561403,1,12
adaptive_centralized,0.2,262809,14,10,400,2768,0.6658236994219653,4.6075,27.184140433439936,47.330251073172285,266.0,0.12612612612612611,58,0.0,0,12
decentralized_greedy,0.2,262809,14,10,400,2768,0.4963872832369942,3.435,23.380197029239145,40.79232624930354,3966.0,0.7426966292134831,58,0.0,1,12
antsql,0.2,262809,14,10,400,2768,0.7225433526011561,5.0,50.98187100604679,107.89634132391099,832.0,0.2937853107344633,58,1.2105263157894737,1,12
static_centralized,0.2,195455,14,10,400,2772,0.22582972582972582,1.565,15.331782017066349,26.405807544707983,0.0,0.0,69,0.7391304347826086,0,13
adaptive_centralized,0.2,195455,14,10,400,2772,0.33766233766233766,2.34,20.493188173922686,41.89944558407243,266.0,0.22129783693843594,69,1.6666666666666667,6,13
decentralized_greedy,0.2,195455,14,10,400,2772,0.23665223665223664,1.64,15.011415659498796,26.18035945424583,1786.0,0.7313677313677314,69,0.43283582089552236,2,13
antsql,0.2,195455,14,10,400,2772,0.332972582972583,2.3075,35.40623790035983,79.1611849504744,382.0,0.29272030651340997,69,1.6984126984126984,6,13
static_centralized,0.2,468810,14,10,400,2816,0.38671875,2.7225,15.63401963351937,31.981510649159755,0.0,0.0,59,0.288135593220339,0,14
adaptive_centralized,0.2,468810,14,10,400,2816,0.5568181818181818,3.92,21.915326960244347,38.09199973664511,266.0,0.1450381679389313,59,2.6440677966101696,0,14
decentralized_greedy,0.2,468810,14,10,400,2816,0.41548295454545453,2.925,15.648918827244518,30.96303435103909,2646.0,0.6933962264150944,59,0.9322033898305084,0,14
antsql,0.2,468810,14,10,400,2816,0.5994318181818182,4.22,29.141115644575763,59.15056419438658,574.0,0.2537577365163572,59,1.3559322033898304,0,14
static_centralized,0.2,440957,14,10,400,2824,0.26203966005665724,1.85,16.818350199587773,32.235892866538194,0.0,0.0,55,1.1538461538461537,2,15
adaptive_centralized,0.2,440957,14,10,400,2824,0.6926345609065155,4.89,20.666926711511135,33.66102295820927,266.0,0.11971197119711971,55,0.0,1,15
decentralized_greedy,0.2,440957,14,10,400,2824,0.38208215297450426,2.6975,15.034960753216613,28.703932241618308,3861.0,0.781578947368421,55,1.8113207547169812,1,15
antsql,0.2,440957,14,10,400,2824,0.7584985835694051,5.355,46.094571779403616,106.37646312434964,767.0,0.26366448951529736,55,0.6037735849056604,1,15
static_centralized,0.2,604206,14,10,400,2880,0.12708333333333333,0.915,16.908609126938124,34.36270584652022,0.0,0.0,55,4.14,4,16
adaptive_centralized,0.2,604206,14,10,400,2880,0.16111111111111112,1.16,21.51628370884832,38.19062647235901,266.0,0.3643835616438356,55,6.185185185185185,0,16
decentralized_greedy,0.2,604206,14,10,400,2880,0.12256944444444444,0.8825,16.43344491393913,35.292360004536604,905.0,0.71939586645469,55,4.462962962962963,0,16
antsql,0.2,604206,14,10,400,2880,0.19166666666666668,1.38,29.514946200792274,64.03089900241605,287.0,0.3420738974970203,55,5.94,4,16
static_centralized,0.2,164882,14,10,400,2777,0.33993518185091826,2.36,13.696682305925725,27.925783007905853,0.0,0.0,69,1.35,9,17
adaptive_centralized,0.2,164882,14,10,400,2777,0.5786820309686712,4.0175,16.362035141465505,30.15769465443171,266.0,0.1420181526962093,69,3.753623188405797,0,17
decentralized_greedy,0.2,164882,14,10,400,2777,0.4173568599207778,2.8975,13.208198685255478,25.138715303562332,3036.0,0.7237187127532777,69,1.1428571428571428,6,17
antsql,0.2,164882,14,10,400,2777,0.587324450846237,4.0775,24.725222840671794,52.65139340197452,737.0,0.3112331081081081,69,3.1594202898550723,0,17
static_centralized,0.2,255812,14,10,400,2798,0.2176554681915654,1.5225,28.371575164050356,60.44149551432112,0.0,0.0,58,5.5964912280701755,1,18
adaptive_centralized,0.2,255812,14,10,400,2798,0.2573266619013581,1.8,27.732303201266177,60.44149551432112,266.0,0.2697768762677485,58,1.2765957446808511,11,18
decentralized_greedy,0.2,255812,14,10,400,2798,0.22730521801286632,1.59,26.48259552084074,60.44149551432112,1668.0,0.7239583333333334,58,7.842105263157895,1,18
antsql,0.2,255812,14,10,400,2798,0.2666190135811294,1.865,38.06050968760578,96.91328685545453,378.0,0.33629893238434166,58,2.9074074074074074,4,18
static_centralized,0.2,334922,14,10,400,2886,0.34892584892584894,2.5175,16.9545229274162,32.1045120293745,0.0,0.0,66,0.6307692307692307,1,19
adaptive_centralized,0.2,334922,14,10,400,2886,0.56999306999307,4.1125,22.058095916912453,40.796796321505646,266.0,0.1391941391941392,66,3.5606060606060606,0,19
decentralized_greedy,0.2,334922,14,10,400,2886,0.3853083853083853,2.78,16.5899615392736,32.101735987150434,2958.0,0.7267813267813268,66,0.7384615384615385,0,19
antsql,0.2,334922,14,10,400,2886,0.5973665973665974,4.31,32.2237015489907,66.5952278996848,652.0,0.27441077441077444,66,1.6818181818181819,0,19
static_centralized,0.3,55144,14,10,400,2837,0.22735283750440607,1.6125,12.03463708058811,25.290666092296696,0.0,0.0,84,1.5,0,0
adaptive_centralized,0.3,55144,14,10,400,2837,0.5301374691575608,3.76,18.13362294835763,31.993457853395782,266.0,0.15028248587570622,84,1.2857142857142858,0,0
decentralized_greedy,0.3,55144,14,10,400,2837,0.3267536129714487,2.3175,12.257714446653877,23.85152688279461,2906.0,0.7581528828593791,84,1.0238095238095237,0,0
antsql,0.3,55144,14,10,400,2837,0.5847726471624956,4.1475,28.861638396010655,62.62983068975601,677.0,0.2898116438356164,84,3.5476190476190474,0,0
static_centralized,0.3,365062,14,10,400,2735,0.4014625228519196,2.745,28.749525503310885,65.30716622161809,0.0,0.0,92,4.076086956521739,0,1
adaptive_centralized,0.3,365062,14,10,400,2735,0.6449725776965265,4.41,31.571703520505615,69.45114607177993,266.0,0.1310344827586207,92,7.1521739130434785,0,1
decentralized_greedy,0.3,365062,14,10,400,2735,0.4606946983546618,3.15,25.857063660704902,50.15784309006714,3552.0,0.7381546134663342,92,2.769230769230769,1,1
antsql,0.3,365062,14,10,400,2735,0.7327239488117002,5.01,76.96326360853946,203.02685456336886,817.0,0.28961361219425735,92,2.0,0,1
static_centralized,0.3,576267,14,10,400,2798,0.3316654753395282,2.32,19.451299518606973,40.90662045242444,0.0,0.0,89,2.590909090909091,1,2
adaptive_centralized,0.3,576267,14,10,400,2798,0.5439599714081487,3.805,24.020763751645266,44.092886309604715,266.0,0.1487695749440716,89,0.9659090909090909,1,2
decentralized_greedy,0.3,576267,14,10,400,2798,0.3817012151536812,2.67,20.002772649257658,38.94017190097999,3057.0,0.7410909090909091,89,3.359550561797753,0,2
antsql,0.3,576267,14,10,400,2798,0.5732666190135811,4.01,42.032576287160694,92.75002708519025,808.0,0.33499170812603646,89,1.7045454545454546,1,2
static_centralized,0.3,735681,14,10,400,2812,0.18029871977240397,1.2675,17.100171445735974,40.45403574364617,0.0,0.0,88,4.764705882352941,3,3
adaptive_centralized,0.3,735681,14,10,400,2812,0.35739687055476527,2.5125,26.88015534647611,62.79024214521366,266.0,0.20928402832415421,88,1.1851851851851851,7,3
decentralized_greedy,0.3,735681,14,10,400,2812,0.20448079658605975,1.4375,15.84166945944511,37.71494956641304,2012.0,0.7777348279860843,88,4.2976190476190474,4,3
antsql,0.3,735681,14,10,400,2812,0.3737553342816501,2.6275,32.570777857017504,83.04071070545098,499.0,0.32193548387096776,88,0.3333333333333333,4,3
static_centralized,0.3,448785,14,10,400,2792,0.3219914040114613,2.2475,19.144002177717933,32.25245922957966,0.0,0.0,101,2.4361702127659575,7,4
adaptive_centralized,0.3,448785,14,10,400,2792,0.6425501432664756,4.485,21.315927226192603,38.510242442756734,266.0,0.129126213592233,101,0.3368421052631579,6,4
decentralized_greedy,0.3,448785,14,10,400,2792,0.3818051575931232,2.665,17.515523900345837,32.148438940260206,3588.0,0.770949720670391,101,0.13541666666666666,5,4
antsql,0.3,448785,14,10,400,2792,0.6962750716332379,4.86,37.85519609150225,85.53959021120693,755.0,0.2797332345313079,101,2.882978723404255,7,4
static_centralized,0.3,525212,14,10,400,2805,0.3393939393939394,2.38,27.70610835048836,56.39163578934378,0.0,0.0,91,1.0777777777777777,1,5
adaptive_centralized,0.3,525212,14,10,400,2805,0.5468805704099822,3.835,25.078218462385014,47.72414380643471,266.0,0.14777777777777779,91,0.5930232558139535,5,5
decentralized_greedy,0.3,525212,14,10,400,2805,0.4032085561497326,2.8275,24.2991112456653,52.32844029554558,3379.0,0.7492239467849224,91,8.597701149425287,4,5
antsql,0.3,525212,14,10,400,2805,0.6573975044563279,4.61,47.564478136774525,108.05143313095313,736.0,0.28527131782945736,91,0.6896551724137931,4,5
static_centralized,0.3,205098,14,10,400,2780,0.22589928057553957,1.57,14.464080289727761,30.1224726625773,0.0,0.0,87,5.9156626506024095,3,6
adaptive_centralized,0.3,205098,14,10,400,2780,0.4784172661870504,3.325,19.413214968058714,36.11642918172208,266.0,0.16666666666666666,87,14.790697674418604,0,6
decentralized_greedy,0.3,205098,14,10,400,2780,0.2935251798561151,2.04,13.92089573732922,29.476095178782572,2948.0,0.7832093517534537,87,8.127906976744185,0,6
antsql,0.3,205098,14,10,400,2780,0.5244604316546763,3.645,42.00048712613591,93.49036902119938,635.0,0.30339225991399904,87,6.130952380952381,2,6
static_centralized,0.3,517637,14,10,400,2877,0.44038929440389296,3.1675,16.335433297494646,29.571870047924406,0.0,0.0,67,0.8507462686567164,0,7
adaptive_centralized,0.3,517637,14,10,400,2877,0.724365658672228,5.21,19.938796897616363,35.744656559766995,266.0,0.11319148936170213,67,0.5522388059701493,0,7
decentralized_greedy,0.3,517637,14,10,400,2877,0.5401459854014599,3.885,15.985684516843255,28.819967053592364,3647.0,0.7012113055181696,67,0.9552238805970149,0,7
antsql,0.3,517637,14,10,400,2877,0.7834549878345499,5.635,35.457953350564814,77.00106882579958,928.0,0.2916404776869893,67,1.4029850746268657,0,7
static_centralized,0.3,38348,14,10,400,2892,0.3160442600276625,2.285,14.863673835384695,28.82647975459926,0.0,0.0,75,1.2876712328767124,2,8
adaptive_centralized,0.3,38348,14,10,400,2892,0.59716459197787,4.3175,18.32357196608149,33.16187719238515,266.0,0.13346713497240342,75,2.647887323943662,4,8
decentralized_greedy,0.3,38348,14,10,400,2892,0.3450899031811895,2.495,13.090273961560623,25.880500048319682,3344.0,0.7701520036849379,75,0.2112676056338028,4,8
antsql,0.3,38348,14,10,400,2892,0.6597510373443983,4.77,32.455726555316055,65.80736355390299,835.0,0.3044112285818447,75,0.352112676056338,4,8
static_centralized,0.3,405011,14,10,400,2782,0.11322789360172537,0.7875,25.302468567153777,45.3234087794813,0.0,0.0,99,0.0,0,9
adaptive_centralized,0.3,405011,14,10,400,2782,0.1498921639108555,1.0425,26.10838342232965,45.66105122669717,266.0,0.38945827232796487,99,1.1122448979591837,0,9
decentralized_greedy,0.3,405011,14,10,400,2782,0.12149532710280374,0.845,25.527060258695084,48.34744608991075,792.0,0.7008849557522124,99,0.1836734693877551,0,9
antsql,0.3,405011,14,10,400,2782,0.15851905104241554,1.1025,45.98833397575842,102.24074995215965,169.0,0.27704918032786885,99,1.2448979591836735,0,9
static_centralized,0.3,857625,14,10,400,2861,0.20761971338692764,1.485,28.10399252543697,63.063752367624886,0.0,0.0,91,11.777777777777779,0,10
adaptive_centralized,0.3,857625,14,10,400,2861,0.5253407899335897,3.7575,38.903711097624296,73.79151391437333,266.0,0.15036743923120408,91,2.9166666666666665,6,10
decentralized_greedy,0.3,857625,14,10,400,2861,0.2576022369800769,1.8425,25.320986379831712,51.76265341987244,2987.0,0.8020945220193341,91,10.98876404494382,1,10
antsql,0.3,857625,14,10,400,2861,0.612722824187347,4.3825,73.74568702239748,168.21479501985502,933.0,0.3473566641846612,91,1.1071428571428572,6,10
static_centralized,0.3,517884,14,10,400,2794,0.4280601288475304,2.99,21.799386196835904,46.66237148466771,0.0,0.0,78,3.1818181818181817,0,11
adaptive_centralized,0.3,517884,14,10,400,2794,0.6345740873299929,4.4325,26.58901959889225,52.874917718886444,266.0,0.1304561059342815,78,0.7272727272727273,0,11
decentralized_greedy,0.3,517884,14,10,400,2794,0.47458840372226196,3.315,21.514043971374672,46.66237148466771,3219.0,0.7082508250825083,78,1.4545454545454546,0,11
antsql,0.3,517884,14,10,400,2794,0.6292054402290623,4.395,39.106534176219384,89.78902635939615,676.0,0.2777321281840592,78,4.094594594594595,3,11
static_centralized,0.3,427236,14,10,400,2750,0.36327272727272725,2.4975,19.606057389413763,38.84305207770358,0.0,0.0,80,0.8831168831168831,3,12
adaptive_centralized,0.3,427236,14,10,400,2750,0.5098181818181818,3.505,26.390319428519458,49.245884223451384,266.0,0.15947242206235013,80,4.4375,0,12
decentralized_greedy,0.3,427236,14,10,400,2750,0.36,2.475,18.14464152857133,37.41714990609605,2794.0,0.7383720930232558,80,4.670886075949367,1,12
antsql,0.3,427236,14,10,400,2750,0.5330909090909091,3.665,40.48593266824723,90.15131370063843,572.0,0.2806673209028459,80,8.118421052631579,4,12
static_centralized,0.3,384740,14,10,400,2841,0.3252375923970433,2.31,18.124299890003705,35.331571578359245,0.0,0.0,80,2.28,5,13
adaptive_centralized,0.3,384740,14,10,400,2841,0.6744104188665963,4.79,27.040948988574964,51.579250334832466,266.0,0.12190650779101742,80,0.16,5,13
decentralized_greedy,0.3,384740,14,10,400,2841,0.395987328405491,2.8125,19.006488907290272,36.77672866291085,3268.0,0.7439107671295242,80,0.2727272727272727,3,13
antsql,0.3,384740,14,10,400,2841,0.7194649771207321,5.11,45.39554395559086,101.11331427996987,650.0,0.2412769116555308,80,1.0266666666666666,5,13
static_centralized,0.3,366060,14,10,400,2799,0.11289746337977849,0.79,10.709406387915635,31.518053627931025,0.0,0.0,102,2.803921568627451,0,14
adaptive_centralized,0.3,366060,14,10,400,2799,0.14433726330832441,1.01,17.174192227142964,41.43735205654342,266.0,0.3970149253731343,102,2.2254901960784315,0,14
decentralized_greedy,0.3,366060,14,10,400,2799,0.11718470882458021,0.82,11.649230894569117,33.29823546389696,876.0,0.7275747508305648,102,7.2772277227722775,0,14
antsql,0.3,366060,14,10,400,2799,0.1622007859949982,1.135,21.5312655279702,49.28035222192319,216.0,0.32238805970149254,102,8.490196078431373,0,14
static_centralized,0.3,293610,14,10,400,2837,0.40535777229467745,2.875,40.02110612651717,88.34428620015393,0.0,0.0,94,3.956989247311828,0,15
adaptive_centralized,0.3,293610,14,10,400,2837,0.5639760310186817,4.0,35.4419072203814,74.08354366104443,266.0,0.14255091103965703,94,2.6021505376344085,0,15
decentralized_greedy,0.3,293610,14,10,400,2837,0.386323581247797,2.74,28.454041019847633,69.89214557305534,3177.0,0.7435057336765738,94,10.597826086956522,1,15
antsql,0.3,293610,14,10,400,2837,0.5900599224532957,4.185,47.24764925412571,91.17634495193948,680.0,0.2888700084961767,94,0.5376344086021505,0,15
static_centralized,0.3,588326,14,10,400,2843,0.3746042912416461,2.6625,20.13076729803365,42.77853142409825,0.0,0.0,96,2.2916666666666665,0,16
adaptive_centralized,0.3,588326,14,10,400,2843,0.6380583890256771,4.535,25.319203410037076,46.70742977773555,266.0,0.12788461538461537,96,0.7395833333333334,0,16
decentralized_greedy,0.3,588326,14,10,400,2843,0.4161097432289835,2.9575,20.109221978015146,42.7024215129223,3717.0,0.7585714285714286,96,5.0,3,16
antsql,0.3,588326,14,10,400,2843,0.7249384453042561,5.1525,48.93941081807424,122.17340751345684,693.0,0.25163398692810457,96,5.221052631578948,1,16
static_centralized,0.3,598714,14,10,400,2823,0.27701027275947576,1.955,16.548617978127076,30.608411855937447,0.0,0.0,97,2.5625,0,17
adaptive_centralized,0.3,598714,14,10,400,2823,0.7569961034360609,5.3425,24.024379298765545,44.98337096022246,266.0,0.1106949646275489,97,0.2708333333333333,0,17
decentralized_greedy,0.3,598714,14,10,400,2823,0.3577754162238753,2.525,15.034243794450113,30.63654951483853,3782.0,0.7892320534223706,97,7.21875,0,17
antsql,0.3,598714,14,10,400,2823,0.8568898335104499,6.0475,46.96797892742252,101.1140181417607,1037.0,0.30005787037037035,97,2.1157894736842104,1,17
static_centralized,0.3,450138,14,10,400,2866,0.4333565945568737,3.105,25.558349146351997,64.52889000462403,0.0,0.0,85,8.48235294117647,0,18
adaptive_centralized,0.3,450138,14,10,400,2866,0.7386601535240753,5.2925,20.489976169184246,35.720098626335876,266.0,0.11162400335711288,85,0.7529411764705882,0,18
decentralized_greedy,0.3,450138,14,10,400,2866,0.46824842986741105,3.355,21.461808461163056,44.77015098139282,3881.0,0.7430595443231859,85,9.759036144578314,1,18
antsql,0.3,450138,14,10,400,2866,0.827983251919051,5.9325,39.14203440946172,83.21447987292844,973.0,0.2907949790794979,85,1.0470588235294118,0,18
static_centralized,0.3,371145,14,10,400,2747,0.27193301783764107,1.8675,32.21121449006759,76.99137978020529,0.0,0.0,91,3.188888888888889,0,19
adaptive_centralized,0.3,371145,14,10,400,2747,0.44230069166363306,3.0375,32.28372365980599,64.77349683550759,266.0,0.17960837272113436,91,1.0555555555555556,0,19
decentralized_greedy,0.3,371145,14,10,400,2747,0.33272661084819805,2.285,33.020558224881,75.97020426896354,2841.0,0.7565912117177097,91,3.3258426966292136,0,19
antsql,0.3,371145,14,10,400,2747,0.5111030214779759,3.51,53.711278287754304,125.99988167867,618.0,0.3056379821958457,91,2.395348837209302,4,19
