strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
adaptive_centralized,0.3,10759,14,10,400,2877,0.36496350364963503,2.625,16.836304400135752,30.805660892596624,266.0,0.20212765957446807,105,2.123809523809524,0,8,8
antsql,0.3,10759,14,10,400,2877,0.3882516510253737,2.7925,20.57352734084921,42.41641119726871,541.0,0.32629674306393247,105,2.6952380952380954,0,8,8
adaptive_centralized,0.3,10759,14,10,400,2877,0.36496350364963503,2.625,16.836304400135752,30.805660892596624,266.0,0.20212765957446807,105,2.123809523809524,0,10,8
antsql,0.3,10759,14,10,400,2877,0.3924226624956552,2.8225,21.087046102460185,44.38629454395654,582.0,0.34015195791934544,105,2.5714285714285716,0,10,8
adaptive_centralized,0.3,10759,14,10,400,2877,0.36496350364963503,2.625,16.836304400135752,30.805660892596624,266.0,0.20212765957446807,105,2.123809523809524,0,15,8
antsql,0.3,10759,14,10,400,2877,0.3997219325686479,2.875,22.149266412080358,45.6014327783003,385.0,0.250814332247557,105,2.742857142857143,0,15,8
adaptive_centralized,0.3,10759,14,10,400,2877,0.36496350364963503,2.625,16.836304400135752,30.805660892596624,266.0,0.20212765957446807,105,2.123809523809524,0,25,8
antsql,0.3,10759,14,10,400,2877,0.3997219325686479,2.875,22.149266412080358,45.6014327783003,385.0,0.250814332247557,105,2.742857142857143,0,25,8
adaptive_centralized,0.3,938889,14,10,400,2829,0.19794980558501238,1.4,13.76927212739486,31.79907132366023,266.0,0.3220338983050847,80,6.1,0,4,9
antsql,0.3,938889,14,10,400,2829,0.18098267939201132,1.28,12.243130162039556,30.78185919137973,408.0,0.4434782608695652,80,10.613333333333333,3,4,9
adaptive_centralized,0.3,938889,14,10,400,2829,0.21067515022976316,1.49,14.79898330723075,32.72248329185696,266.0,0.308584686774942,80,5.935897435897436,2,6,9
antsql,0.3,938889,14,10,400,2829,0.22622834924001414,1.6,16.74541769601196,41.05802071123716,361.0,0.36063936063936064,80,6.5131578947368425,2,6,9
adaptive_centralized,0.3,938889,14,10,400,2829,0.21067515022976316,1.49,14.79898330723075,32.72248329185696,266.0,0.308584686774942,80,5.935897435897436,2,8,9
antsql,0.3,938889,14,10,400,2829,0.22940968540120185,1.6225,21.52859686818235,51.16300195360557,346.0,0.34773869346733666,80,4.3,8,8,9
adaptive_centralized,0.3,938889,14,10,400,2829,0.21067515022976316,1.49,14.79898330723075,32.72248329185696,266.0,0.308584686774942,80,5.935897435897436,2,10,9
antsql,0.3,938889,14,10,400,2829,0.23718628490632732,1.6775,19.472280882937913,47.121714159461604,395.0,0.3705440900562852,80,8.10958904109589,5,10,9
adaptive_centralized,0.3,938889,14,10,400,2829,0.21067515022976316,1.49,14.79898330723075,32.72248329185696,266.0,0.308584686774942,80,5.935897435897436,2,15,9
antsql,0.3,938889,14,10,400,2829,0.24107458465889006,1.705,20.449429429762528,44.88846112993697,309.0,0.31180625630676084,80,3.493333333333333,5,15,9
adaptive_centralized,0.3,938889,14,10,400,2829,0.21067515022976316,1.49,14.79898330723075,32.72248329185696,266.0,0.308584686774942,80,5.935897435897436,2,25,9
antsql,0.3,938889,14,10,400,2829,0.24107458465889006,1.705,20.449429429762528,44.88846112993697,309.0,0.31180625630676084,80,3.493333333333333,5,25,9
adaptive_centralized,0.3,455578,14,10,400,2828,0.49363507779349364,3.49,24.547371923617956,47.775445795695404,266.0,0.16004813477737664,70,2.8676470588235294,1,4,10
antsql,0.3,455578,14,10,400,2828,0.37765205091937765,2.67,21.322176264657433,44.02523671864081,622.0,0.3680473372781065,70,9.343283582089553,2,4,10
adaptive_centralized,0.3,455578,14,10,400,2828,0.5357142857142857,3.7875,27.035674521952487,52.38181695909619,266.0,0.1493542953396968,70,2.5671641791044775,2,6,10
antsql,0.3,455578,14,10,400,2828,0.4738330975954738,3.35,30.001403196072282,62.820582379334574,816.0,0.3784786641929499,70,2.3934426229508197,8,6,10
adaptive_centralized,0.3,455578,14,10,400,2828,0.5396039603960396,3.815,27.351643062984717,54.51186719618809,266.0,0.1484375,70,1.7313432835820894,2,8,10
antsql,0.3,455578,14,10,400,2828,0.5233380480905233,3.7,37.121029550876486,80.07387049870586,684.0,0.31608133086876156,70,1.9841269841269842,6,8,10
adaptive_centralized,0.3,455578,14,10,400,2828,0.5396039603960396,3.815,27.351643062984717,54.51186719618809,266.0,0.1484375,70,1.7313432835820894,2,10,10
antsql,0.3,455578,14,10,400,2828,0.5693069306930693,4.025,39.00650484092413,84.88686861540255,623.0,0.27899686520376177,70,1.6666666666666667,6,10,10
adaptive_centralized,0.3,455578,14,10,400,2828,0.5396039603960396,3.815,27.351643062984717,54.51186719618809,266.0,0.1484375,70,1.7313432835820894,2,15,10
antsql,0.3,455578,14,10,400,2828,0.5463224893917963,3.8625,42.48343083230866,100.67281577683018,839.0,0.35192953020134227,70,1.7741935483870968,7,15,10
adaptive_centralized,0.3,455578,14,10,400,2828,0.5396039603960396,3.815,27.351643062984717,54.51186719618809,266.0,0.1484375,70,1.7313432835820894,2,25,10
antsql,0.3,455578,14,10,400,2828,0.5463224893917963,3.8625,42.48343083230866,100.67281577683018,839.0,0.35192953020134227,70,1.7741935483870968,7,25,10
adaptive_centralized,0.3,688274,14,10,400,2796,0.22997138769670958,1.6075,15.384839106582525,34.973257546011894,266.0,0.29262926292629265,76,2.364864864864865,2,4,11
antsql,0.3,688274,14,10,400,2796,0.2474964234620887,1.73,16.280655827431616,34.65241095970577,487.0,0.41306191687871074,76,1.1486486486486487,2,4,11
adaptive_centralized,0.3,688274,14,10,400,2796,0.24391988555078684,1.705,17.25137036641405,38.87153916506608,266.0,0.2805907172995781,76,2.72972972972973,2,6,11
antsql,0.3,688274,14,10,400,2796,0.2861230329041488,2.0,19.53757949004284,46.46743553244035,470.0,0.3700787401574803,76,2.1578947368421053,0,6,11
adaptive_centralized,0.3,688274,14,10,400,2796,0.2449928469241774,1.7125,17.44907299695344,40.139926640551664,266.0,0.2797055730809674,76,2.72972972972973,2,8,11
antsql,0.3,688274,14,10,400,2796,0.3111587982832618,2.175,22.766132568006938,50.52905247323275,446.0,0.33890577507598785,76,2.9078947368421053,0,8,11
adaptive_centralized,0.3,688274,14,10,400,2796,0.2449928469241774,1.7125,17.44907299695344,40.139926640551664,266.0,0.2797055730809674,76,2.72972972972973,2,10,11
antsql,0.3,688274,14,10,400,2796,0.31402002861230327,2.195,22.813089859934095,52.53743405981539,471.0,0.3491475166790215,76,2.026315789473684,0,10,11
adaptive_centralized,0.3,688274,14,10,400,2796,0.2449928469241774,1.7125,17.44907299695344,40.139926640551664,266.0,0.2797055730809674,76,2.72972972972973,2,15,11
antsql,0.3,688274,14,10,400,2796,0.3104434907010014,2.17,22.44765129044817,51.203200686562546,481.0,0.35656041512231285,76,2.5,0,15,11
adaptive_centralized,0.3,688274,14,10,400,2796,0.2449928469241774,1.7125,17.44907299695344,40.139926640551664,266.0,0.2797055730809674,76,2.72972972972973,2,25,11
antsql,0.3,688274,14,10,400,2796,0.3104434907010014,2.17,22.44765129044817,51.203200686562546,481.0,0.35656041512231285,76,2.5,0,25,11
adaptive_centralized,0.3,79103,14,10,400,2753,0.04249909189974573,0.2925,16.961420623336156,35.6937592680401,266.0,0.6945169712793734,113,7.330357142857143,1,4,12
antsql,0.3,79103,14,10,400,2753,0.0370504903741373,0.255,16.18214090532224,35.28353172677503,67.0,0.39644970414201186,113,4.216981132075472,7,4,12
adaptive_centralized,0.3,79103,14,10,400,2753,0.043225572103160186,0.2975,17.64078388968613,37.45964382339639,266.0,0.6909090909090909,113,7.401785714285714,1,6,12
antsql,0.3,79103,14,10,400,2753,0.04431529240828187,0.305,21.408393946215337,51.95866177190945,104.0,0.46017699115044247,113,4.179245283018868,7,6,12
adaptive_centralized,0.3,79103,14,10,400,2753,0.043225572103160186,0.2975,17.64078388968613,37.45964382339639,266.0,0.6909090909090909,113,7.401785714285714,1,8,12
antsql,0.3,79103,14,10,400,2753,0.04540501271340356,0.3125,22.791698409272698,52.96232038778113,84.0,0.4019138755980861,113,3.8703703703703702,5,8,12
adaptive_centralized,0.3,79103,14,10,400,2753,0.043225572103160186,0.2975,17.64078388968613,37.45964382339639,266.0,0.6909090909090909,113,7.401785714285714,1,10,12
antsql,0.3,79103,14,10,400,2753,0.0472212132219397,0.325,24.80376962822504,53.0838875108429,76.0,0.36893203883495146,113,4.179245283018868,7,10,12
adaptive_centralized,0.3,79103,14,10,400,2753,0.043225572103160186,0.2975,17.64078388968613,37.45964382339639,266.0,0.6909090909090909,113,7.401785714285714,1,15,12
antsql,0.3,79103,14,10,400,2753,0.04540501271340356,0.3125,23.460808872426185,52.968670202920016,57.0,0.3131868131868132,113,4.179245283018868,7,15,12
adaptive_centralized,0.3,79103,14,10,400,2753,0.043225572103160186,0.2975,17.64078388968613,37.45964382339639,266.0,0.6909090909090909,113,7.401785714285714,1,25,12
antsql,0.3,79103,14,10,400,2753,0.04540501271340356,0.3125,23.460808872426185,52.968670202920016,57.0,0.3131868131868132,113,4.179245283018868,7,25,12
adaptive_centralized,0.3,299262,14,10,400,2770,0.49747292418772565,3.445,20.161949040567986,37.23989716955096,266.0,0.16180048661800486,92,2.058139534883721,5,4,13
antsql,0.3,299262,14,10,400,2770,0.4050541516245487,2.805,21.364271848166712,45.2804351459178,812.0,0.41985522233712513,92,3.6705882352941175,6,4,13
adaptive_centralized,0.3,299262,14,10,400,2770,0.5368231046931408,3.7175,22.286463727285668,42.64852958660508,266.0,0.1517398745008557,92,2.6292134831460676,2,6,13
antsql,0.3,299262,14,10,400,2770,0.5111913357400723,3.54,26.474109028379928,52.37064253737422,931.0,0.39667660843630165,92,0.6547619047619048,7,6,13
adaptive_centralized,0.3,299262,14,10,400,2770,0.5368231046931408,3.7175,22.286463727285668,42.64852958660508,266.0,0.1517398745008557,92,2.6292134831460676,2,8,13
antsql,0.3,299262,14,10,400,2770,0.5725631768953069,3.965,32.4780070499504,66.39143115319185,722.0,0.3128249566724437,92,1.329268292682927,9,8,13
adaptive_centralized,0.3,299262,14,10,400,2770,0.5368231046931408,3.7175,22.286463727285668,42.64852958660508,266.0,0.1517398745008557,92,2.6292134831460676,2,10,13
antsql,0.3,299262,14,10,400,2770,0.5989169675090252,4.1475,34.92838241546882,72.37069767549414,715.0,0.3011794439764111,92,4.120481927710843,8,10,13
adaptive_centralized,0.3,299262,14,10,400,2770,0.5368231046931408,3.7175,22.286463727285668,42.64852958660508,266.0,0.1517398745008557,92,2.6292134831460676,2,15,13
antsql,0.3,299262,14,10,400,2770,0.5942238267148015,4.115,38.33728374783837,77.06131720001468,823.0,0.3333333333333333,92,3.073170731707317,9,15,13
adaptive_centralized,0.3,299262,14,10,400,2770,0.5368231046931408,3.7175,22.286463727285668,42.64852958660508,266.0,0.1517398745008557,92,2.6292134831460676,2,25,13
antsql,0.3,299262,14,10,400,2770,0.5942238267148015,4.115,38.33728374783837,77.06131720001468,823.0,0.3333333333333333,92,3.073170731707317,9,25,13
adaptive_centralized,0.3,397820,14,10,400,2821,0.6795462601914215,4.7925,19.775619039119608,34.70080964362448,266.0,0.12185066422354558,81,0.10526315789473684,5,4,14
antsql,0.3,397820,14,10,400,2821,0.5303084012761432,3.74,21.4172067641306,41.696355975907764,830.0,0.35683576956147894,81,0.02631578947368421,5,4,14
adaptive_centralized,0.3,397820,14,10,400,2821,0.6901807869549805,4.8675,20.16050191368979,35.66296744700256,266.0,0.1201988251242657,81,0.23684210526315788,5,6,14
antsql,0.3,397820,14,10,400,2821,0.6309819213045019,4.45,25.434039081205164,48.100520458642265,840.0,0.32061068702290074,81,0.6056338028169014,10,6,14
adaptive_centralized,0.3,397820,14,10,400,2821,0.6901807869549805,4.8675,20.16050191368979,35.66296744700256,266.0,0.1201988251242657,81,0.23684210526315788,5,8,14
antsql,0.3,397820,14,10,400,2821,0.7040056717476072,4.965,31.385158448087466,63.29864015919428,685.0,0.2564582553350805,81,0.7972972972972973,7,8,14
adaptive_centralized,0.3,397820,14,10,400,2821,0.6901807869549805,4.8675,20.16050191368979,35.66296744700256,266.0,0.1201988251242657,81,0.23684210526315788,5,10,14
antsql,0.3,397820,14,10,400,2821,0.7518610421836228,5.3025,35.850792608305554,73.27288143845601,721.0,0.2536945812807882,81,0.5540540540540541,7,10,14
adaptive_centralized,0.3,397820,14,10,400,2821,0.6901807869549805,4.8675,20.16050191368979,35.66296744700256,266.0,0.1201988251242657,81,0.23684210526315788,5,15,14
antsql,0.3,397820,14,10,400,2821,0.7568238213399504,5.3375,38.67797630229079,82.81541155458699,678.0,0.24102381798791325,81,0.4444444444444444,9,15,14
adaptive_centralized,0.3,397820,14,10,400,2821,0.6901807869549805,4.8675,20.16050191368979,35.66296744700256,266.0,0.1201988251242657,81,0.23684210526315788,5,25,14
antsql,0.3,397820,14,10,400,2821,0.7568238213399504,5.3375,38.67797630229079,82.81541155458699,678.0,0.24102381798791325,81,0.4444444444444444,9,25,14
adaptive_centralized,0.3,25873,14,10,400,2766,0.2621113521330441,1.8125,17.334527066213848,30.863504492111005,266.0,0.2684157416750757,92,0.18681318681318682,0,4,15
antsql,0.3,25873,14,10,400,2766,0.22957339117859726,1.5875,20.400212592356798,48.608877298779156,477.0,0.4289568345323741,92,10.02247191011236,2,4,15
adaptive_centralized,0.3,25873,14,10,400,2766,0.2762111352133044,1.91,18.614234638977607,34.46041217588535,266.0,0.258252427184466,92,1.7912087912087913,0,6,15
antsql,0.3,25873,14,10,400,2766,0.24692697035430225,1.7075,26.673010670442963,60.430736106351354,540.0,0.44153720359771054,92,6.550561797752809,2,6,15
adaptive_centralized,0.3,25873,14,10,400,2766,0.27729573391178597,1.9175,18.833416993869307,35.07380343656607,266.0,0.2575024201355276,92,1.7142857142857142,0,8,15
antsql,0.3,25873,14,10,400,2766,0.29718004338394793,2.055,30.06719535055781,65.11482763187833,507.0,0.38148984198645597,92,6.9222222222222225,1,8,15
adaptive_centralized,0.3,25873,14,10,400,2766,0.27729573391178597,1.9175,18.833416993869307,35.07380343656607,266.0,0.2575024201355276,92,1.7142857142857142,0,10,15
antsql,0.3,25873,14,10,400,2766,0.30441070137382503,2.105,31.610594742415532,69.83195246782908,500.0,0.37257824143070045,92,7.168539325842697,2,10,15
adaptive_centralized,0.3,25873,14,10,400,2766,0.27729573391178597,1.9175,18.833416993869307,35.07380343656607,266.0,0.2575024201355276,92,1.7142857142857142,0,15,15
antsql,0.3,25873,14,10,400,2766,0.3076644974692697,2.1275,32.15924944284006,71.73333507868274,482.0,0.36159039759939987,92,11.101123595505618,2,15,15
adaptive_centralized,0.3,25873,14,10,400,2766,0.27729573391178597,1.9175,18.833416993869307,35.07380343656607,266.0,0.2575024201355276,92,1.7142857142857142,0,25,15
antsql,0.3,25873,14,10,400,2766,0.3076644974692697,2.1275,32.15924944284006,71.73333507868274,482.0,0.36159039759939987,92,11.101123595505618,2,25,15
adaptive_centralized,0.3,131990,14,10,400,2790,0.27204301075268816,1.8975,18.53862604275497,36.88216116686384,266.0,0.25951219512195123,96,3.736842105263158,1,4,16
antsql,0.3,131990,14,10,400,2790,0.21899641577060933,1.5275,17.96815621746184,46.40132721381852,457.0,0.42790262172284643,96,3.0105263157894737,1,4,16
adaptive_centralized,0.3,131990,14,10,400,2790,0.2831541218637993,1.975,19.445704800302263,39.70278946799772,266.0,0.2518939393939394,96,3.2842105263157895,1,6,16
antsql,0.3,131990,14,10,400,2790,0.2838709677419355,1.98,25.561276055545022,59.21818897500705,468.0,0.37142857142857144,96,1.568421052631579,1,6,16
adaptive_centralized,0.3,131990,14,10,400,2790,0.2831541218637993,1.975,19.445704800302263,39.70278946799772,266.0,0.2518939393939394,96,3.2842105263157895,1,8,16
antsql,0.3,131990,14,10,400,2790,0.32150537634408605,2.2425,29.49303060524417,64.73030559118675,424.0,0.3209689629068887,96,1.5789473684210527,1,8,16
adaptive_centralized,0.3,131990,14,10,400,2790,0.2831541218637993,1.975,19.445704800302263,39.70278946799772,266.0,0.2518939393939394,96,3.2842105263157895,1,10,16
antsql,0.3,131990,14,10,400,2790,0.3333333333333333,2.325,32.953933379468545,75.68110100216293,431.0,0.316678912564291,96,1.568421052631579,1,10,16
adaptive_centralized,0.3,131990,14,10,400,2790,0.2831541218637993,1.975,19.445704800302263,39.70278946799772,266.0,0.2518939393939394,96,3.2842105263157895,1,15,16
antsql,0.3,131990,14,10,400,2790,0.34767025089605735,2.425,35.414305279825875,81.86893355415319,370.0,0.27611940298507465,96,2.5052631578947366,1,15,16
adaptive_centralized,0.3,131990,14,10,400,2790,0.2831541218637993,1.975,19.445704800302263,39.70278946799772,266.0,0.2518939393939394,96,3.2842105263157895,1,25,16
antsql,0.3,131990,14,10,400,2790,0.34767025089605735,2.425,35.414305279825875,81.86893355415319,370.0,0.27611940298507465,96,2.5052631578947366,1,25,16
adaptive_centralized,0.3,523390,14,10,400,2814,0.5987917555081734,4.2125,25.33022537687627,46.005765579466136,266.0,0.13634033828805742,82,1.0853658536585367,0,4,17
antsql,0.3,523390,14,10,400,2814,0.5127931769722814,3.6075,26.48619018485498,53.166666220908006,781.0,0.3511690647482014,82,1.6829268292682926,0,4,17
adaptive_centralized,0.3,523390,14,10,400,2814,0.6257995735607675,4.4025,27.216566454178793,49.96227665154465,266.0,0.13122841637888505,82,1.1219512195121952,0,6,17
antsql,0.3,523390,14,10,400,2814,0.5909737029140014,4.1575,33.98499169993244,68.86296875356507,904.0,0.35216205687573043,82,2.3780487804878048,0,6,17
adaptive_centralized,0.3,523390,14,10,400,2814,0.6261549395877755,4.405,27.280653723281127,49.96227665154465,266.0,0.131163708086785,82,1.1951219512195121,0,8,17
antsql,0.3,523390,14,10,400,2814,0.6510305614783227,4.58,43.27195505655753,93.8499223119303,729.0,0.2846544318625537,82,2.3048780487804876,0,8,17
adaptive_centralized,0.3,523390,14,10,400,2814,0.6261549395877755,4.405,27.280653723281127,49.96227665154465,266.0,0.131163708086785,82,1.1951219512195121,0,10,17
antsql,0.3,523390,14,10,400,2814,0.6670220326936744,4.6925,48.54935330061677,106.63560213654262,657.0,0.25927387529597473,82,2.6707317073170733,0,10,17
adaptive_centralized,0.3,523390,14,10,400,2814,0.6261549395877755,4.405,27.280653723281127,49.96227665154465,266.0,0.131163708086785,82,1.1951219512195121,0,15,17
antsql,0.3,523390,14,10,400,2814,0.7043354655294953,4.955,49.02962114654797,108.86847786448801,820.0,0.2926481084939329,82,2.1219512195121952,0,15,17
adaptive_centralized,0.3,523390,14,10,400,2814,0.6261549395877755,4.405,27.280653723281127,49.96227665154465,266.0,0.131163708086785,82,1.1951219512195121,0,25,17
antsql,0.3,523390,14,10,400,2814,0.7043354655294953,4.955,49.02962114654797,108.86847786448801,820.0,0.2926481084939329,82,2.1219512195121952,0,25,17
adaptive_centralized,0.3,764262,14,10,400,2769,0.6576381365113759,4.5525,21.608930390712533,39.853113430518846,266.0,0.1274556780067082,78,0.41025641025641024,0,4,18
antsql,0.3,764262,14,10,400,2769,0.47562296858071507,3.2925,20.17223251034791,44.1711551265202,866.0,0.396701786532295,78,0.8846153846153846,0,4,18
adaptive_centralized,0.3,764262,14,10,400,2769,0.7251715420729505,5.02,24.145257872578267,46.35458457106145,266.0,0.1169744942832014,78,0.3076923076923077,0,6,18
antsql,0.3,764262,14,10,400,2769,0.6016612495485735,4.165,26.641252576385536,55.67726951876348,875.0,0.3443526170798898,78,0.9487179487179487,0,6,18
adaptive_centralized,0.3,764262,14,10,400,2769,0.7309498013723366,5.06,24.674506729623065,47.534010043800855,266.0,0.11615720524017467,78,0.34615384615384615,0,8,18
antsql,0.3,764262,14,10,400,2769,0.656554712892741,4.545,34.499154584409936,77.6210379563487,905.0,0.3323540213000367,78,0.038461538461538464,0,8,18
adaptive_centralized,0.3,764262,14,10,400,2769,0.7309498013723366,5.06,24.674506729623065,47.534010043800855,266.0,0.11615720524017467,78,0.34615384615384615,0,10,18
antsql,0.3,764262,14,10,400,2769,0.689779703864211,4.775,43.86130091118462,96.31391261435809,1082.0,0.36163101604278075,78,1.8333333333333333,0,10,18
adaptive_centralized,0.3,764262,14,10,400,2769,0.7309498013723366,5.06,24.674506729623065,47.534010043800855,266.0,0.11615720524017467,78,0.34615384615384615,0,15,18
antsql,0.3,764262,14,10,400,2769,0.7352834958468761,5.09,46.33893863096378,103.22115439219623,843.0,0.2928100034734283,78,1.0769230769230769,0,15,18
adaptive_centralized,0.3,764262,14,10,400,2769,0.7309498013723366,5.06,24.674506729623065,47.534010043800855,266.0,0.11615720524017467,78,0.34615384615384615,0,25,18
antsql,0.3,764262,14,10,400,2769,0.7352834958468761,5.09,46.33893863096378,103.22115439219623,843.0,0.2928100034734283,78,1.0769230769230769,0,25,18
adaptive_centralized,0.3,647614,14,10,400,2776,0.1361671469740634,0.945,17.326750797227692,31.91939555407229,266.0,0.41304347826086957,84,0.6785714285714286,0,4,19
antsql,0.3,647614,14,10,400,2776,0.08069164265129683,0.56,13.863588250930714,31.91939555407229,134.0,0.3743016759776536,84,0.6904761904761905,0,4,19
adaptive_centralized,0.3,647614,14,10,400,2776,0.14121037463976946,0.98,18.3094714444991,32.75678021736575,266.0,0.40425531914893614,84,0.6785714285714286,0,6,19
antsql,0.3,647614,14,10,400,2776,0.11923631123919308,0.8275,21.185368770860382,46.57563741543234,142.0,0.30021141649048627,84,0.6785714285714286,0,6,19
adaptive_centralized,0.3,647614,14,10,400,2776,0.14121037463976946,0.98,18.3094714444991,32.75678021736575,266.0,0.40425531914893614,84,0.6785714285714286,0,8,19
antsql,0.3,647614,14,10,400,2776,0.12536023054755044,0.87,24.246056228225534,51.17621634006703,152.0,0.304,84,0.6785714285714286,0,8,19
adaptive_centralized,0.3,647614,14,10,400,2776,0.14121037463976946,0.98,18.3094714444991,32.75678021736575,266.0,0.40425531914893614,84,0.6785714285714286,0,10,19
antsql,0.3,647614,14,10,400,2776,0.1329250720461095,0.9225,27.65064077211874,58.18990945790055,180.0,0.32786885245901637,84,0.6785714285714286,0,10,19
adaptive_centralized,0.3,647614,14,10,400,2776,0.14121037463976946,0.98,18.3094714444991,32.75678021736575,266.0,0.40425531914893614,84,0.6785714285714286,0,15,19
antsql,0.3,647614,14,10,400,2776,0.13652737752161384,0.9475,27.714953258430736,56.89976113104936,212.0,0.3587140439932318,84,0.6785714285714286,0,15,19
adaptive_centralized,0.3,647614,14,10,400,2776,0.14121037463976946,0.98,18.3094714444991,32.75678021736575,266.0,0.40425531914893614,84,0.6785714285714286,0,25,19
antsql,0.3,647614,14,10,400,2776,0.13652737752161384,0.9475,27.714953258430736,56.89976113104936,212.0,0.3587140439932318,84,0.6785714285714286,0,25,19
